Name,ID,Zip,County,Address,Latitude,Longitude
1559629,ec35fgmm,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
1559630,ec3w0gfd,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
1556313,ec3r493p,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
1556315,ec322xzm,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
1608163,ec313jpx,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1176858,ec3k9yf0,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1376426,ec3fpgh1,85326,Maricopa County,"22625 W Beloat Rd, Buckeye, AZ 85326, USA",33.3627124,-112.5377072
1332544,ec3bx1nh,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1377890,ec32xwbn,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1527962,ec3ef8nj,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1530902,ec3f07eu,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1555049,ec3nhaa0,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1555658,ec34acxd,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1555657,ec3jusqk,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1556313,ec37d8b1,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1570159,ec31amx7,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1576335,ec3m1w5e,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1605033,ec3c2j6e,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1569088,ec3ptz2d,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1618460,ec3qj102,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1618929,ec3cegts,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1503072,ec38uwee,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1619889,ec34jyek,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1332544,ec3z14xh,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1547314,ec3es9h5,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1332544,ec3meurp,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1547309,ec3ch1as,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1550237,ec3nw2mc,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1530902,ec3muxxr,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1555049,ec3t2x9r,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1555657,ec3mcc4u,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1556313,ec3q20jh,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1570159,ec3n0uk7,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1586812,ec3036bx,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1593435,ec3x16w7,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1595495,ec3hkmcu,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1600922,ec3dy3sf,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1618460,ec35797z,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1618471,ec3671ac,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1556313,ec3mu40p,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Steel Concrete Reinforcing Bar and Merchant Bar Products-Kingman (AZ) Unfabricated,ec3w8wrp,86413,Mohave,"3000 West Old Highway 66, Golden Valley, AZ 86413",35.125,-114.127
Steel Concrete Reinforcing Bar and Merchant Bar Products-Kingman (AZ) Fabricated,ec310cnz,86401,Mohave County,"W Historic Rte 66, Kingman, AZ 86401, USA",35.1842152,-114.0632134
Mix 1622820,ec3y79cy,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1626303,ec3htgyx,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1567032,ec36b5pd,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1586812,ec3kurf8,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1567032,ec365e43,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1626635,ec3bqy46,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1620904,ec3cq7rd,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1620916,ec3pzy2m,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1623532,ec3s9h83,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1623937,ec3tr7xz,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1620918,ec3m88js,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1595728,ec33xydp,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1620919,ec31ru76,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1612292,ec31g3hx,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1623247,ec36xeb1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1548275,ec33jn62,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1623260,ec3w5h1x,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1624974,ec3ztut1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1393816,ec3kfb28,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1627401,ec30db97,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1627068,ec3pggp3,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1627022,ec31hy59,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1560068,ec32wkep,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1627402,ec3ppcfm,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1387140,ec36msut,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1396193,ec3ggww3,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1387140,ec332y7u,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
1396193,ec321kj6,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
1588099,ec3nt881,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1377890,ec3ymtu1,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1552285,ec33nnga,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1554955,ec3kw3e6,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1555050,ec38dat8,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1555656,ec3w689f,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1555658,ec3h5q5e,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1591999,ec372dpm,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1598785,ec31guhp,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1578284,ec34bc8w,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1610585,ec3e7nmu,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1619475,ec3pwbcr,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1601049,ec32npeh,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1377889,ec3pybwq,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1624455,ec33ggqc,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1624455,ec34cm4k,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
1621032,ec39uw1x,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
1551234,ec3u12sh,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1548275,ec3tmth5,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1332684,ec3rdre8,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
P40257F9,wapu5ta6,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
1548275,ec387kjm,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
1548275,ec3t2tcs,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
1332684,ec3kzesx,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
1332684,ec37pwz4,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
"ion, Carpet packaging and transport ETALbeeled gay of raw materials alee Thelife cycle assessment st",ec3pj1xc,,Maricopa,"Phoenix, AZ",33.4482,-112.07258
13050,ec3542t2,85040,Maricopa County,"4404 W Elwood St, Phoenix, AZ 85040, USA",33.4158906,-112.1538115
Warehouse Signs,ec3squez,,Maricopa County,"Phoenix, AZ, USA",33.4483771,-112.0740373
W55157F1,ec39f17p,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
W55157F1,ec3cg55f,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
1624679,ec398237,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1624679,ec3e2xmx,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1624679,ec318xx3,85128,Pinal County,"14152 N Attaway Rd, Coolidge, AZ 85128, USA",33.0086832,-111.4755711
1624679,ec3xdm56,85326,Maricopa County,"22625 W Beloat Rd, Buckeye, AZ 85326, USA",33.3627124,-112.5377072
1624679,ec3uptb0,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1624679,ec363bcp,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
1624679,ec3txjjy,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
1624679,ec3ezz1r,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1623718,ec34mgra,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1624791,ec3nypf2,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1624791,ec34kjw9,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
1624791,ec3us9tu,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
#8 3000psi ASH EXP STD,ec3een5t,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
#8 4000psi AIR ASH SHOTCRETE,ec357ak1,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"3000 ASH 40% 1/2"" FLOWABLE",ec3qmka2,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
3000 psi fly ash flowable LRC,ec3gbs6c,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
3000 psi fly ash flowable performance mix,ec37q3ag,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4000 psi fly ash flowable performance mix,ec30r1dz,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"4000 ASH 40% 1/2"" FLOW",ec368kpz,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4500 HVFA .45 W/C FLOW,ec39t5f8,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3z5yzp,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
4500 psi 0.45 w/c 25% fly ash,ec31qdrn,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
5000 psi FLY ASH AIR FLOWABLE,ec3z8zkk,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
5000psi 0.45 W/C 20% Fly Ash,ec3bw754,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3tqb4p,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec3tyg47,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec3x1hxy,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Elite Sports 3000 .55 25% Ash,ec3gatn7,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Elite Sports 4000 .45 25% Ash,ec3kstca,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
MAG A 3000 STANDARD,ec3zthjq,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
MAG AA 4000 ASH FLOWABLE,ec3qfqey,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
MAG AA 4000 STANDARD,ec3c766t,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
#8 3000psi ASH EXP STD,ec3wwdat,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
#8 4000psi AIR ASH SHOTCRETE,ec3wnpj7,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
#8 4000 ASH FLOW GRTPUMPCONC,ec34090w,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
3000 psi fly ash flowable LRC,ec3xf044,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
3000 psi fly ash flowable performance mix,ec3ssxu3,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"3000 ASH 40% 1/2"" FLOWABLE",ec3memhj,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"3500 ASH 40% 1/2"" FLOW",ec3ud0rg,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"4000 ASH 40% 1/2"" FLOW",ec3g65ss,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
4000 psi fly ash flowable performance mix,ec33z6eg,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
4000psi 0.50 W/C 22% Fly Ash Flowable,ec376m8g,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
4500 psi 0.45 w/c 25% fly ash,ec3z63mh,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
5000 psi FLY ASH AIR FLOWABLE,ec3zprbq,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
4500 HVFA .45 W/C FLOW,ec30e0ya,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
5000psi 0.45 W/C 20% Fly Ash,ec3w87kf,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3xt271,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec3czqef,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec3t70nn,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec3s1t83,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
Elite Sports 3000 .55 25% Ash,ec3gkwpa,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
Elite Sports 4000 .45 25% Ash,ec3ecqya,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
MAG A 3000 STANDARD,ec3mb4x9,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
MAG AA 4000 ASH FLOWABLE,ec3t2acf,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
MAG AA 4000 STANDARD,ec3hjgq2,85024,Maricopa County,"23210 N 7th St, Phoenix, AZ 85024, USA",33.6943411,-112.0655012
#8 3000psi ASH EXP STD,ec3d9ana,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
#8 4000 ASH FLOW GRTPUMPCONC,ec39f48w,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
#8 4000psi AIR ASH SHOTCRETE,ec3fgsfy,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
3000 psi fly ash flowable LRC,ec395s7x,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
"3000 ASH 40% 1/2"" FLOWABLE",ec3dbhct,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
3000 psi fly ash flowable performance mix,ec3y2ax4,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
"3500 ASH 40% 1/2"" FLOW",ec32uxww,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
"4000 ASH 40% 1/2"" FLOW",ec3fr6d9,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4000 psi fly ash flowable performance mix,ec3m8h0f,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3bhjta,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4500 HVFA .45 W/C FLOW,ec3n624u,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
5000 psi FLY ASH AIR FLOWABLE,ec3ryuyu,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
4500 psi 0.45 w/c 25% fly ash,ec3qykry,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
5000psi 0.45 W/C 20% Fly Ash,ec36wec9,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec3aewh4,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3jjp3g,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec3tun59,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Elite Sports 3000 .55 25% Ash,ec34n1tj,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Elite Sports 4000 .45 25% Ash,ec3gm82e,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec38e6cy,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
MAG AA 4000 ASH FLOWABLE,ec3u3959,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
MAG AA 4000 STANDARD,ec3t6tbh,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
MAG A 3000 STANDARD,ec3ccfk2,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
#8 4000 ASH FLOW GRTPUMPCONC,ec31hnga,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
#8 3000psi ASH EXP STD,ec3ajpw1,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
#8 4000psi AIR ASH SHOTCRETE,ec3m13rr,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
"3000 ASH 40% 1/2"" FLOWABLE",ec3xausg,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
"3500 ASH 40% 1/2"" FLOW",ec3w4qk2,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
